year,department_name,state,lat,lon,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k
1982,Detroit,,42.3486635,-83.0567375,1181868,513,1167,16037,6029,23746,12,2009.192228,43.40586258,98.74199149,1356.919724,510.1246501
1982,El Paso, Texas,31.8111305,-106.5013493,458429,41,219,932,2730,3922,12,855.5305184,8.943587775,47.77184689,203.3030197,595.512064
1982,Fort Worth, Texas,32.753177,-97.3327459,412661,103,470,2233,2095,4901,12,1187.657666,24.95995502,113.8949404,541.1221317,507.6806386
1982,Fresno, Calif.,36.7394421,-119.7848307,226300,33,155,1212,782,2182,12,964.2068051,14.58241273,68.49315068,535.5722492,345.5589925
1982,Houston,,29.7589382,-95.3676974,1679607,678,1270,12392,3461,17801,12,1059.831258,40.36658575,75.61292612,737.7916382,206.0601081
1982,Indianapolis,,39.7683331,-86.1583502,462657,69,387,1993,1892,4341,12,938.2760879,14.91385627,83.64728081,430.7726891,408.9422618
1982,Jacksonville, Fla.,30.3321838,-81.655651,590957,83,422,2152,2986,5643,12,954.8918111,14.04501512,71.40959495,364.1550908,505.2821102
1982,Kansas City, Mo.,39.0844687,-94.5630298,451397,93,376,2756,3504,6729,12,1490.705521,20.60270671,83.29696476,610.5490289,776.2568205
1982,Las Vegas,,36.1662859,-115.149225,424252,88,286,2739,1357,4470,12,1053.619075,20.74238896,67.41276411,645.6068563,319.8570661
1982,Long Beach, Calif.,33.7774658,-118.1884871,374974,68,277,2878,1275,4498,12,1199.549835,18.13459066,73.87178844,767.5198814,340.023575
1982,Los Angeles,,34.053717,-118.2427266,3101979,849,2706,30029,20373,53957,12,1739.437952,27.36962436,87.23463312,968.0594227,656.7742722
1982,Louisville, Ky.,38.2542376,-85.759407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,Memphis, Tenn.,35.1490215,-90.0516285,659913,122,713,4404,2370,7609,12,1153.030778,18.48728545,108.0445453,667.3606975,359.13825
1982,Mesa, Ariz.,33.436188,-111.5860661,157634,3,40,129,533,705,12,447.2385399,1.903142723,25.37523631,81.83513709,338.1250238
1982,Miami,,25.7742658,-80.1936589,365506,190,349,5123,4301,9963,12,2725.810247,51.98273079,95.48406866,1401.618578,1176.724869
1982,Milwaukee,,43.0349931,-87.922497,645231,62,194,2087,1250,3593,12,556.8548318,9.608961752,30.06675129,323.4500512,193.7290676
1982,Minneapolis,,44.9772995,-93.2654692,376704,36,314,2583,1314,4247,12,1127.410381,9.556574924,83.35457017,685.6842508,348.8149847
1982,New Orleans,,29.9499323,-90.0701156,579338,233,488,5106,2777,8604,12,1485.143388,40.21831815,84.23407406,881.3507831,479.3402124
1982,New York City,,40.7305991,-73.9865812,7096559,1668,3547,95944,42784,143943,12,2028.349232,23.50434908,49.98197014,1351.979178,602.8837356
1982,Newark, N.J.,40.735657,-74.1723667,334414,117,489,6393,3705,10704,12,3200.822932,34.98657353,146.2259355,1911.702261,1107.908162
1982,Oakland, Calif.,37.8044557,-122.2713563,355868,94,441,3194,2880,6609,12,1857.14928,26.41428844,123.9223532,897.523801,809.2888374
1982,Oklahoma City,,35.4729886,-97.5170536,425093,89,386,1801,2010,4286,12,1008.249959,20.93659505,90.80365943,423.6719965,472.8377085
1982,Omaha, Neb.,41.2587317,-95.9378732,324936,20,175,743,1512,2450,12,753.9946328,6.155058227,53.85675948,228.6604131,465.3224019
1982,Orlando, Fla.,28.5421175,-81.3790462,139152,34,160,809,1659,2662,12,1913.015983,24.43371277,114.9821778,581.3786363,1192.221456
1982,Philadelphia,,39.952335,-75.163789,1687556,332,839,10604,5736,17511,12,1037.654454,19.67342121,49.71686866,628.3643328,339.8998315
1982,Phoenix,,33.4467681,-112.0756724,814054,95,431,2402,2503,5431,12,667.1547588,11.66998749,52.94489063,295.0664207,307.47346
1982,Pittsburgh,,40.4416941,-79.9900861,425814,51,236,3841,1263,5391,12,1266.045738,11.97706041,55.42325992,902.0370396,296.6083783
1982,Portland, Ore.,45.5202471,-122.6741949,369796,36,392,2811,3245,6484,12,1753.399171,9.735097189,106.0043916,760.1488388,877.5108438
1982,Raleigh, N.C.,35.7804015,-78.6390779,152882,20,62,322,482,886,12,579.5319266,13.0819848,40.55415288,210.6199553,315.2758336
1982,Sacramento, Calif.,38.5815719,-121.4943996,288446,43,191,1543,1211,2988,12,1035.8958,14.90746968,66.21690022,534.9354819,419.8359485
1982,Salt Lake City,,40.7670126,-111.8904308,173630,11,124,656,488,1279,12,736.6238553,6.335310718,71.41622991,377.8148937,281.057421
1982,San Antonio,,29.4246002,-98.4951405,849791,190,400,2195,3120,5905,12,694.8767403,22.35843872,47.07039731,258.2988052,367.149099
1982,San Diego,,32.7174209,-117.1627714,919113,72,428,3142,2193,5835,12,634.8512098,7.833639607,46.56663544,341.8513284,238.5996064
1982,San Francisco,,37.7792768,-122.4192704,708278,111,594,7153,3757,11615,12,1639.89281,15.67181248,83.8653749,1009.914186,530.4414368
1982,San Jose,,37.3438502,-121.8831349,659903,37,430,1701,1448,3616,12,547.9593213,5.606884648,65.16109186,257.7651564,219.4261884
1982,Seattle,,47.6038321,-122.3300624,507643,31,435,2271,2383,5120,12,1008.582803,6.106653692,85.69014051,447.3616301,469.4243789
1982,St. Louis, Mo.,38.6272733,-90.1978889,455362,226,316,4899,4628,10069,12,2211.207786,49.63084315,69.39533821,1075.847348,1016.334257
1982,Tampa, Fla.,27.9477595,-82.458444,292551,59,411,1842,3424,5736,12,1960.683778,20.1674238,140.4883251,629.6338074,1170.394222
1982,Tucson, Ariz.,32.2217422,-110.9264759,349165,31,236,910,1748,2925,12,837.7128292,8.878324002,67.58982143,260.6217691,500.6229147
1982,Tulsa, Okla.,36.1556805,-95.9929113,376599,31,228,1050,1395,2704,12,718.005093,8.231567264,60.54184955,278.8111493,370.4205269
1982,Virginia Beach, Va.,36.7953025,-76.05092502,268887,15,97,258,276,646,12,240.2496216,5.578551585,36.07463358,95.95108726,102.6453492
1982,Washington, D.C.,38.8949549,-77.0366456,631000,194,421,9137,3645,13397,12,2123.137876,30.74484945,66.71949287,1448.019017,577.6545166
1982,Wichita, Kan.,37.6922361,-97.3375448,285665,31,197,677,790,1695,12,593.3523533,10.85187195,68.96189593,236.9908809,276.5477045
1983,Albuquerque, N.M.,35.0841034,-106.6509851,355163,24,206,909,1815,2954,12,831.7307828,6.757460659,58.00153732,255.9388225,511.0329623
1983,Arlington, Texas,32.7355816,-97.1071186,178871,7,75,186,317,585,12,327.0513387,3.913434822,41.9296588,103.9855538,177.2226912
1983,Atlanta,,33.7490987,-84.3901849,448635,141,619,3552,5014,9326,12,2078.749986,31.42866696,137.9740769,791.7349293,1117.612313
1983,Austin, Texas,30.2711286,-97.7436995,381091,58,240,665,571,1534,12,402.5285299,15.21946202,62.97708421,174.4990042,149.8329795
1983,Baltimore,,39.2908608,-76.6108073,805527,201,497,9167,6267,16132,12,2002.664094,24.95260866,61.69873884,1138.012754,777.9999926
1983,Boston,,42.3604823,-71.0595678,566551,90,367,6713,4195,11365,12,2005.997695,15.88559547,64.7779282,1184.888916,740.4452556
1983,Buffalo, N.Y.,42.8864468,-78.8783689,360656,43,297,1410,1547,3297,12,914.167517,11.9227186,82.34994011,390.9542611,428.9405971
1983,Chicago,,41.8755546,-87.6244212,3021203,729,2246,23471,13330,39776,12,1316.561648,24.12946101,74.34124751,776.8759663,441.214973
1983,Cincinnati,,39.1014537,-84.5124602,382373,27,308,1401,1603,3339,12,873.231112,7.061168022,80.5496204,366.3961629,419.2241607
1983,Cleveland,,41.5051613,-81.6934446,571827,148,716,4115,2819,7798,12,1363.699161,25.88195381,125.2126954,719.6232427,492.9812688
1983,Columbus, Ohio,39.9622601,-83.0007065,561328,74,324,2407,1392,4197,12,747.6911895,13.18302312,57.72026338,428.8045492,247.9833538
1983,Dallas,,32.7761963,-96.7968994,998827,268,891,4914,5405,11478,12,1149.147951,26.83147332,89.20463704,491.9770891,541.1347511
1983,Denver,,39.7391536,-104.9847034,533732,78,430,1924,1947,4379,12,820.4492142,14.61407598,80.56477783,360.4805408,364.7898196
1983,Detroit,,42.3486635,-83.0567375,1176968,580,1514,16922,6511,25527,12,2168.877998,49.27916477,128.6356129,1437.762114,553.2011066
1983,El Paso, Texas,31.8111305,-106.5013493,471749,33,177,865,3200,4275,12,906.2022389,6.995245353,37.51995235,183.3602191,678.3268221
1983,Fort Worth, Texas,32.753177,-97.3327459,424651,112,454,2020,2518,5104,12,1201.928172,26.37459938,106.9113225,475.6847388,592.957511
1983,Fresno, Calif.,36.7394421,-119.7848307,230418,32,172,984,725,1913,12,830.2302771,13.8878039,74.64694599,427.0499701,314.6455572
1983,Houston,,29.7589382,-95.3676974,1728783,561,1179,10270,3909,15919,12,920.8211788,32.45057361,68.19826433,594.0595205,226.1128204
1983,Indianapolis,,39.7683331,-86.1583502,463455,56,376,1821,1886,4139,12,893.0748401,12.08315802,81.12977527,392.9184063,406.9435004
1983,Jacksonville, Fla.,30.3321838,-81.655651,605934,82,411,2288,2889,5670,12,935.7454772,13.53282701,67.82916951,377.5988804,476.7846003
1983,Kansas City, Mo.,39.0844687,-94.5630298,453128,106,425,2876,4045,7452,12,1644.568422,23.39294857,93.79248248,634.6992461,892.683745
1983,Las Vegas,,36.1662859,-115.149225,429080,74,244,1985,1261,3564,12,830.6143377,17.24620117,56.86585252,462.6176937,293.8845903
1983,Long Beach, Calif.,33.7774658,-118.1884871,381798,60,246,3101,1272,4679,12,1225.517158,15.71511637,64.43197712,812.2095977,333.1604671
1983,Los Angeles,,34.053717,-118.2427266,3158688,820,2494,29243,20878,53435,12,1691.683382,25.96014548,78.95683271,925.7957734,660.9706308
1983,Louisville, Ky.,38.2542376,-85.759407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,Memphis, Tenn.,35.1490215,-90.0516285,664883,127,763,4493,2181,7564,12,1137.643766,19.10110501,114.7570324,675.7579905,328.0276379
1983,Mesa, Ariz.,33.436188,-111.5860661,163310,8,36,150,604,798,12,488.6412345,4.898658992,22.04396546,91.8498561,369.8487539
1983,Miami,,25.7742658,-80.1936589,374769,144,365,4719,4556,9784,12,2610.674842,38.42366898,97.39332762,1259.175652,1215.682194
1983,Milwaukee,,43.0349931,-87.922497,643473,51,235,2198,1236,3720,12,578.1128346,7.925740474,36.52056885,341.5838738,192.0826515
1983,Minneapolis,,44.9772995,-93.2654692,377850,16,316,2001,1154,3487,12,922.852984,4.234484584,83.63107053,529.5752283,305.4122006
1983,New Orleans,,29.9499323,-90.0701156,589508,210,536,4550,2752,8048,12,1365.20624,35.62292624,90.92327839,771.8300685,466.8299667
1983,New York City,,40.7305991,-73.9865812,7100063,1622,3662,84043,43326,132653,12,1868.335534,22.84486771,51.57700713,1183.693722,610.2199375
1983,Newark, N.J.,40.735657,-74.1723667,336016,112,553,5287,3375,9327,12,2775.760678,33.33174611,164.5754964,1573.436979,1004.416456
1983,Oakland, Calif.,37.8044557,-122.2713563,362344,98,478,3289,2912,6777,12,1870.322125,27.04612192,131.9188396,907.7009692,803.6561941
1983,Oklahoma City,,35.4729886,-97.5170536,441281,61,533,1917,2174,4685,12,1061.681786,13.82339144,120.7847154,434.4170721,492.6566066
1983,Omaha, Neb.,41.2587317,-95.9378732,327276,27,157,622,1584,2390,12,730.2704751,8.249917501,47.9717425,190.053655,483.99516
1983,Orlando, Fla.,28.5421175,-81.3790462,142678,14,141,768,1292,2215,12,1552.446768,9.81230463,98.8239252,538.2749968,905.5355416
1983,Philadelphia,,39.952335,-75.163789,1692364,311,822,10744,5096,16973,12,1002.91663,18.37666129,48.57111118,634.851604,301.1172537
1983,Phoenix,,33.4467681,-112.0756724,843415,83,499,1971,2717,5270,12,624.8406775,9.840944256,59.16423113,233.6927847,322.1427174
1983,Pittsburgh,,40.4416941,-79.9900861,426890,42,214,4198,1151,5605,12,1312.98461,9.838600108,50.13001007,983.391506,269.6244934
1983,Portland, Ore.,45.5202471,-122.6741949,371706,36,377,2964,3502,6879,12,1850.656164,9.685073687,101.4242439,797.4044003,942.1424459
1983,Raleigh, N.C.,35.7804015,-78.6390779,154482,12,46,289,532,879,12,568.9983299,7.767895289,29.77693194,187.0768115,344.3766911
1983,Sacramento, Calif.,38.5815719,-121.4943996,293695,52,217,1553,1258,3080,12,1048.706992,17.70544272,73.88617443,528.7798567,428.3355181
1983,Salt Lake City,,40.7670126,-111.8904308,180892,14,128,523,498,1163,12,642.9250603,7.739424629,70.76045375,289.1227915,275.3023904
1983,San Antonio,,29.4246002,-98.4951405,874483,165,519,2403,2240,5327,12,609.1599265,18.86829132,59.3493527,274.7909336,256.1513489
1983,San Diego,,32.7174209,-117.1627714,935840,77,395,2550,2429,5451,12,582.4713626,8.227902206,42.20806976,272.4824756,259.552915
1983,San Francisco,,37.7792768,-122.4192704,721168,83,539,5945,3550,10117,12,1402.863133,11.50910745,74.73986644,824.357154,492.2570053
1983,San Jose,,37.3438502,-121.8831349,671913,48,447,1461,1504,3460,12,514.9476197,7.143782007,66.52646994,217.4388649,223.8385029
1983,Seattle,,47.6038321,-122.3300624,514319,61,434,2032,2291,4818,12,936.7727033,11.86034348,84.38342741,395.0855403,445.4433921
1983,St. Louis, Mo.,38.6272733,-90.1978889,457262,152,323,3840,4146,8461,12,1850.3615,33.24133648,70.63784001,839.781132,906.701191
1983,Tampa, Fla.,27.9477595,-82.458444,299965,58,288,1529,3178,5053,12,1684.529862,19.33558915,96.01120131,509.7261347,1059.456937
1983,Tucson, Ariz.,32.2217422,-110.9264759,361739,26,253,766,1731,2776,12,767.4041229,7.187502592,69.93992906,211.754884,478.5218072
1983,Tulsa, Okla.,36.1556805,-95.9929113,391101,35,193,968,1208,2404,12,614.6749817,8.949094991,49.34786666,247.5063986,308.8716214
1983,Virginia Beach, Va.,36.7953025,-76.05092502,271775,11,73,252,251,587,12,215.9874897,4.047465735,26.86045442,92.72376046,92.35580903
1983,Washington, D.C.,38.8949549,-77.0366456,623000,183,406,7698,3646,11933,12,1915.40931,29.37399679,65.16853933,1235.634029,585.2327448
1983,Wichita, Kan.,37.6922361,-97.3375448,287807,26,161,534,664,1385,12,481.2252655,9.0338317,55.94026553,185.5410049,230.7101634
1984,Albuquerque, N.M.,35.0841034,-106.6509851,356366,28,210,1215,2162,3615,12,1014.406537,7.857090744,58.92818058,340.9416162,606.6796496
1984,Arlington, Texas,32.7355816,-97.1071186,191475,13,93,200,459,765,12,399.5299647,6.789398094,48.57030944,104.4522784,239.7179788
1984,Atlanta,,33.7490987,-84.3901849,442951,135,632,4029,5729,10525,12,2376.109321,30.47741172,142.6794386,909.581421,1293.37105
1984,Austin, Texas,30.2711286,-97.7436995,385237,59,264,768,557,1648,12,427.7886081,15.3152475,68.52924304,199.3577979,144.5863196
1984,Baltimore,,39.2908608,-76.6108073,788604,215,564,8002,6800,15581,12,1975.769841,27.26336666,71.51878509,1014.704465,862.2832245
1984,Boston,,42.3604823,-71.0595678,565192,82,460,5539,4476,10557,12,1867.860833,14.50834407,81.3882716,980.0209486,791.9432688
1984,Buffalo, N.Y.,42.8864468,-78.8783689,352015,35,278,1386,1617,3316,12,942.0053123,9.942758121,78.97390736,393.7332216,459.3554252
1984,Chicago,,41.8755546,-87.6244212,3012524,741,2883,28535,28420,60579,0,2010.905141,24.59731441,95.70048239,947.2123708,943.3949738
1984,Cincinnati,,39.1014537,-84.5124602,378800,36,367,1332,1712,3447,12,909.9788807,9.503695882,96.88489968,351.6367476,451.9535375
1984,Cleveland,,41.5051613,-81.6934446,556931,156,733,4090,2353,7332,12,1316.500608,28.01065123,131.6141497,734.3818175,422.4939894
1984,Columbus, Ohio,39.9622601,-83.0007065,568609,62,394,2298,1598,4352,12,765.3765593,10.90380209,69.29190358,404.1441483,281.0367054
1984,Dallas,,32.7761963,-96.7968994,987696,294,1022,4841,5953,12110,12,1226.085759,29.76624386,103.4731334,490.1305665,602.7158154
1984,Denver,,39.7391536,-104.9847034,524171,82,427,1681,1910,4100,12,782.1874922,15.64374984,81.46196566,320.6968718,364.3849049
1984,Detroit,,42.3486635,-83.0567375,1133647,514,1519,18352,6182,26567,12,2343.498461,45.34039256,133.9923274,1618.846078,545.319663
1984,El Paso, Texas,31.8111305,-106.5013493,465748,24,175,1050,2481,3730,12,800.8622689,5.153001194,37.57396704,225.4438022,532.6914984
1984,Fort Worth, Texas,32.753177,-97.3327459,420050,119,467,2080,2786,5452,12,1297.940721,28.32996072,111.1772408,495.1791453,663.2543745
1984,Fresno, Calif.,36.7394421,-119.7848307,254649,34,134,1066,760,1994,12,783.0386139,13.35171157,52.62145149,418.6154275,298.4500234
1984,Houston,,29.7589382,-95.3676974,1805783,473,1269,9157,4256,15155,12,839.2481267,26.19362349,70.27422453,507.093045,235.6872337
1984,Indianapolis,,39.7683331,-86.1583502,471622,49,324,1842,2151,4366,12,925.7413776,10.38967648,68.69908528,390.5670219,456.085594
1984,Jacksonville, Fla.,30.3321838,-81.655651,582421,103,587,2134,3404,6228,12,1069.329574,17.68480189,100.786201,366.4016236,584.4569478
1984,Kansas City, Mo.,39.0844687,-94.5630298,450489,88,372,2440,4267,7167,12,1590.937848,19.53432825,82.57693307,541.633647,947.1929392
1984,Las Vegas,,36.1662859,-115.149225,438264,67,245,1767,1230,3309,12,755.0243689,15.28758922,55.90237848,403.1816439,280.6527572
1984,Long Beach, Calif.,33.7774658,-118.1884871,386421,41,242,2591,1369,4243,12,1098.025211,10.6101894,62.625996,670.5122134,354.2768121
1984,Los Angeles,,34.053717,-118.2427266,3144256,759,2347,27323,21013,51442,12,1636.062712,24.13925584,74.64404934,868.9814061,668.2980012
1984,Louisville, Ky.,38.2542376,-85.759407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,Memphis, Tenn.,35.1490215,-90.0516285,654666,113,794,4763,3488,9158,12,1398.881262,17.26071004,121.2832192,727.5465657,532.7907666
1984,Mesa, Ariz.,33.436188,-111.5860661,181287,6,56,127,682,871,12,480.4536453,3.309669199,30.89024585,70.0546647,376.1990656
1984,Miami,,25.7742658,-80.1936589,400646,170,273,5705,4780,10928,12,2727.594934,42.43147317,68.13995397,1423.95032,1193.073187
1984,Milwaukee,,43.0349931,-87.922497,632458,44,292,1871,1249,3456,12,546.4394474,6.956983705,46.16907368,295.8299207,197.4834693
1984,Minneapolis,,44.9772995,-93.2654692,370866,27,392,1740,1724,3883,12,1047.008893,7.280257559,105.6985542,469.1721538,464.8579271
1984,New Orleans,,29.9499323,-90.0701156,576071,214,555,4705,3213,8687,12,1507.973844,37.14819875,96.34229114,816.7396033,557.7437503
1984,New York City,,40.7305991,-73.9865812,7167121,1450,3829,79541,47472,132292,12,1845.817867,20.23127557,53.42452011,1109.804062,662.3580096
1984,Newark, N.J.,40.735657,-74.1723667,324961,87,589,4660,3244,8580,12,2640.316838,26.77244346,181.2525195,1434.018236,998.273639
1984,Oakland, Calif.,37.8044557,-122.2713563,358566,115,426,3170,2677,6388,12,1781.540916,32.0721987,118.8065795,884.0771295,746.5850081
1984,Oklahoma City,,35.4729886,-97.5170536,439249,65,516,1603,2075,4259,12,969.6094926,14.79798474,117.4732327,364.9410699,472.3972052
1984,Omaha, Neb.,41.2587317,-95.9378732,357790,24,202,530,1654,2410,12,673.579474,6.707845384,56.45769865,148.1315856,462.2823444
1984,Orlando, Fla.,28.5421175,-81.3790462,140541,18,146,802,1421,2387,12,1698.436755,12.80765044,103.8842758,570.6519806,1011.092848
1984,Philadelphia,,39.952335,-75.163789,1667545,263,937,9365,5034,15599,12,935.4470194,15.77168832,56.19038767,561.6040347,301.8809088
1984,Phoenix,,33.4467681,-112.0756724,870279,101,525,2106,3640,6372,12,732.1789909,11.60547365,60.32548183,241.9913614,418.256674
1984,Pittsburgh,,40.4416941,-79.9900861,415475,47,224,3212,1081,4564,12,1098.501715,11.31235333,53.9141946,773.0910404,260.1841266
1984,Portland, Ore.,45.5202471,-122.6741949,367055,34,370,3042,3962,7408,12,2018.226151,9.262917002,100.8023321,828.7586329,1079.402269
1984,Raleigh, N.C.,35.7804015,-78.6390779,158028,8,47,306,586,947,12,599.2608905,5.062394006,29.74156479,193.6365707,370.8203609
1984,Sacramento, Calif.,38.5815719,-121.4943996,300248,45,248,1645,1314,3252,12,1083.104634,14.98761024,82.59838533,547.8804189,437.6382191
1984,Salt Lake City,,40.7670126,-111.8904308,173136,8,98,490,492,1088,12,628.4077257,4.620645042,56.60290177,283.0145088,284.1696701
1984,San Antonio,,29.4246002,-98.4951405,857070,160,745,2657,1826,5388,12,628.6534355,18.66825347,86.92405521,310.0096842,213.0514427
1984,San Diego,,32.7174209,-117.1627714,952933,103,393,2616,2819,5931,12,622.3942292,10.80873472,41.2410946,274.520874,295.8235259
1984,San Francisco,,37.7792768,-122.4192704,719559,73,495,5222,3582,9372,12,1302.464426,10.14510276,68.79213518,725.7222827,497.8049055
1984,San Jose,,37.3438502,-121.8831349,685792,48,421,1175,1651,3295,12,480.4663805,6.999206757,61.38887593,171.3347487,240.7435491
1984,Seattle,,47.6038321,-122.3300624,497598,50,448,2386,2669,5553,12,1115.961077,10.0482719,90.03251621,479.503535,536.3767539
1984,St. Louis, Mo.,38.6272733,-90.1978889,442528,128,349,3112,4140,7729,12,1746.55615,28.92472341,78.86506617,703.2323378,935.5340227
1984,Tampa, Fla.,27.9477595,-82.458444,289355,52,277,1843,3680,5852,12,2022.429196,17.97100448,95.73015846,636.9338702,1271.794163
1984,Tucson, Ariz.,32.2217422,-110.9264759,372146,25,282,809,1843,2959,12,795.1180451,6.717793554,75.77671129,217.3877994,495.2357408
1984,Tulsa, Okla.,36.1556805,-95.9929113,385394,30,246,904,1439,2619,12,679.5642901,7.784241581,63.83078097,234.5651463,373.3841212
1984,Virginia Beach, Va.,36.7953025,-76.05092502,290678,13,118,235,252,618,12,212.6063892,4.472302685,40.59474745,80.84547162,86.69386744
1984,Washington, D.C.,38.8949549,-77.0366456,623000,175,366,6087,4097,10725,12,1721.508828,28.08988764,58.74799358,977.046549,657.6243981
1984,Wichita, Kan.,37.6922361,-97.3375448,291555,12,207,451,658,1328,12,455.4886728,4.115861501,70.9986109,154.6877948,225.6864057
1985,Albuquerque, N.M.,35.0841034,-106.6509851,357051,42,238,1247,2578,4105,12,1149.695702,11.76302545,66.65714422,349.2498271,722.025705
1985,Arlington, Texas,32.7355816,-97.1071186,218931,18,105,299,688,1110,12,507.0090576,8.221768502,47.96031626,136.5727101,314.2542628
1985,Atlanta,,33.7490987,-84.3901849,436214,145,683,4792,5990,11610,12,2661.537686,33.24056541,156.5745253,1098.543375,1373.179219
1985,Austin, Texas,30.2711286,-97.7436995,406469,52,489,1076,746,2363,12,581.3481471,12.79310353,120.3043775,264.7188346,183.5318315
1985,Baltimore,,39.2908608,-76.6108073,771097,213,592,7771,6922,15498,12,2009.863869,27.62298388,76.77373923,1007.785013,897.6821334
1985,Boston,,42.3604823,-71.0595678,573131,87,532,6232,5036,11887,12,2074.045899,15.17977565,92.82345572,1087.360481,878.6821861
1985,Buffalo, N.Y.,42.8864468,-78.8783689,339890,31,291,1390,1699,3411,12,1003.559975,9.12059784,85.61593457,408.9558387,499.8676042
1985,Chicago,,41.8755546,-87.6244212,2998841,666,3357,26892,29096,60011,12,2001.139774,22.20857991,111.9432474,896.746443,970.2415033
1985,Cincinnati,,39.1014537,-84.5124602,370198,45,360,1242,1628,3275,12,884.6617216,12.15565724,97.24525794,335.4961399,439.7646665
1985,Cleveland,,41.5051613,-81.6934446,546126,131,745,3499,2205,6580,12,1204.850163,23.9871385,136.415406,640.6946382,403.7529801
1985,Columbus, Ohio,39.9622601,-83.0007065,565682,72,406,2144,1770,4392,12,776.4079465,12.72799912,71.77177283,379.0115294,312.8966451
1985,Dallas,,32.7761963,-96.7968994,997467,301,1149,6051,6863,14364,12,1440.047641,30.17643691,115.1917808,606.6366105,688.0428124
1985,Denver,,39.7391536,-104.9847034,513048,72,418,1917,1845,4252,12,828.7723566,14.03377462,81.4738582,373.6492492,359.6154746
1985,Detroit,,42.3486635,-83.0567375,1090581,635,1575,16769,6925,25904,12,2375.247689,58.22584476,144.4184338,1537.620773,634.9826377
1985,El Paso, Texas,31.8111305,-106.5013493,474870,22,181,993,2466,3662,12,771.1584223,4.632846884,38.11569482,209.1098616,519.300019
1985,Fort Worth, Texas,32.753177,-97.3327459,424449,128,483,2620,3121,6352,12,1496.52844,30.15674439,113.7945902,617.2708618,735.3062441
1985,Fresno, Calif.,36.7394421,-119.7848307,275125,46,178,1233,854,2311,12,839.9818264,16.71967288,64.69786461,448.1599273,310.4043617
1985,Houston,,29.7589382,-95.3676974,1746375,457,1711,9589,4704,16461,12,942.5810608,26.16849188,97.97437549,549.0802376,269.3579558
1985,Indianapolis,,39.7683331,-86.1583502,471656,59,346,1795,2422,4622,12,979.9514901,12.50911681,73.35854945,380.5739776,513.5098462
1985,Jacksonville, Fla.,30.3321838,-81.655651,601007,90,705,2693,3813,7301,12,1214.794503,14.97486718,117.3031263,448.0813035,634.4352062
1985,Kansas City, Mo.,39.0844687,-94.5630298,444942,91,424,2646,4851,8012,12,1800.684134,20.45210387,95.29331913,594.684251,1090.25446
1985,Las Vegas,,36.1662859,-115.149225,456749,57,278,1755,1534,3624,12,793.4335926,12.47950187,60.86493895,384.2372944,335.8518574
1985,Long Beach, Calif.,33.7774658,-118.1884871,389728,63,235,2405,1431,4134,12,1060.739798,16.16512029,60.29846457,617.0970523,367.1791609
1985,Los Angeles,,34.053717,-118.2427266,3186459,777,2318,27938,21799,52832,12,1658.015998,24.38443426,72.7453264,876.7726181,684.1136195
1985,Louisville, Ky.,38.2542376,-85.759407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,Memphis, Tenn.,35.1490215,-90.0516285,654626,122,903,5016,3697,9738,12,1487.566947,18.63659555,137.9413589,766.2390434,564.7499488
1985,Mesa, Ariz.,33.436188,-111.5860661,202450,8,70,156,887,1121,12,553.7169672,3.951592986,34.57643863,77.05606323,438.1328723
1985,Miami,,25.7742658,-80.1936589,385892,131,284,5768,5003,11186,12,2898.738507,33.94732205,73.59572108,1494.71873,1296.476734
1985,Milwaukee,,43.0349931,-87.922497,621931,68,390,2086,1512,4056,12,652.1623781,10.93368879,62.70792098,335.4069824,243.1137859
1985,Minneapolis,,44.9772995,-93.2654692,361021,29,419,2326,2361,5135,12,1422.354932,8.032773717,116.0597306,644.2838505,653.9785774
1985,New Orleans,,29.9499323,-90.0701156,561364,152,451,4142,3477,8222,12,1464.646825,27.07690554,80.34002893,737.8456759,619.3842142
1985,New York City,,40.7305991,-73.9865812,7183984,1384,3880,79532,50356,135152,12,1881.295949,19.26507631,54.00902897,1107.073735,700.948109
1985,Newark, N.J.,40.735657,-74.1723667,316356,117,594,5320,3705,9736,12,3077.54555,36.98365133,187.7631529,1681.649787,1171.148959
1985,Oakland, Calif.,37.8044557,-122.2713563,362095,95,531,3316,2761,6703,12,1851.171654,26.23620873,146.6465983,915.78177,762.5070769
1985,Oklahoma City,,35.4729886,-97.5170536,443575,61,485,1585,2197,4328,12,975.7087302,13.75190216,109.3388942,357.3240151,495.2939187
1985,Omaha, Neb.,41.2587317,-95.9378732,362883,24,214,591,1669,2498,12,688.3761433,6.613701937,58.9721756,162.8624102,459.9278555
1985,Orlando, Fla.,28.5421175,-81.3790462,142025,24,154,902,1851,2931,12,2063.721176,16.89843337,108.4316142,635.0994543,1303.291674
1985,Philadelphia,,39.952335,-75.163789,1640102,273,1021,9381,5534,16209,12,988.2921916,16.64530621,62.25222578,571.976621,337.4180386
